,0,1,2,3
4830,TX48457,100.0,Donald Trump,6601
4831,TX48457,100.0,Hillary Clinton,1243
4832,WV54025,100.0,Donald Trump,9499
4833,WV54025,100.0,Hillary Clinton,3743
4834,WV54027,100.0,Donald Trump,6646
4835,WV54027,100.0,Hillary Clinton,1576
4836,WV54029,100.0,Donald Trump,8870
4837,WV54029,100.0,Hillary Clinton,3247
4838,VA51570,100.0,Donald Trump,5681
4839,VA51570,100.0,Hillary Clinton,2367
4840,VA51043,100.0,Donald Trump,4657
4841,VA51043,100.0,Hillary Clinton,3047
4842,TX48451,100.0,Donald Trump,27376
4843,TX48451,100.0,Hillary Clinton,9117
4844,LA22075,100.0,Donald Trump,6900
4845,LA22075,100.0,Hillary Clinton,3347
4846,TX48505,100.0,Hillary Clinton,2056
4847,TX48505,100.0,Donald Trump,1028
4848,MS28077,100.0,Donald Trump,4072
4849,MS28077,100.0,Hillary Clinton,2181
4850,TX48275,100.0,Donald Trump,1078
4851,TX48275,100.0,Hillary Clinton,247
4852,VA51171,100.0,Donald Trump,14078
4853,VA51171,100.0,Hillary Clinton,5269
4854,TN47025,100.0,Donald Trump,8589
4855,TN47025,100.0,Hillary Clinton,1831
4856,VA51175,100.0,Donald Trump,5035
4857,VA51175,100.0,Hillary Clinton,3595
4858,VA51177,100.0,Donald Trump,34619
4859,VA51177,100.0,Hillary Clinton,24204
4860,VA51790,100.0,Hillary Clinton,5329
4861,VA51790,100.0,Donald Trump,5129
4862,TX48271,100.0,Donald Trump,936
4863,TX48271,100.0,Hillary Clinton,457
4864,GA13313,100.0,Donald Trump,21514
4865,GA13313,100.0,Hillary Clinton,7925
4866,GA13311,100.0,Donald Trump,9751
4867,GA13311,100.0,Hillary Clinton,1672
4868,VT50013,100.0,Hillary Clinton,2094
4869,VT50013,100.0,Donald Trump,1487
4870,GA13317,100.0,Donald Trump,2569
4871,GA13317,100.0,Hillary Clinton,1844
4872,GA13315,100.0,Donald Trump,2096
4873,GA13315,100.0,Hillary Clinton,852
4874,UT49049,100.0,Donald Trump,89755
4875,UT49049,100.0,Hillary Clinton,24579
4876,GA13319,100.0,Donald Trump,2332
4877,GA13319,100.0,Hillary Clinton,1893
4878,TX48273,100.0,Hillary Clinton,4713
4879,TX48273,100.0,Donald Trump,4364
4880,MN27003,100.0,Donald Trump,93341
4881,MN27003,100.0,Hillary Clinton,75499
4882,TX48173,100.0,Donald Trump,553
4883,TX48173,100.0,Hillary Clinton,34
4884,MN27001,100.0,Donald Trump,5516
4885,MN27001,100.0,Hillary Clinton,3134
4886,MN27007,100.0,Donald Trump,10783
4887,MN27007,100.0,Hillary Clinton,8688
4888,MN27005,100.0,Donald Trump,10880
4889,MN27005,100.0,Hillary Clinton,5208
4890,MN27009,100.0,Donald Trump,12872
4891,MN27009,100.0,Hillary Clinton,5640
4892,TX48171,100.0,Donald Trump,10445
4893,TX48171,100.0,Hillary Clinton,2286
4894,KSKS,99.97,Donald Trump,656009
4895,KSKS,99.97,Hillary Clinton,414788
4896,GA13139,100.0,Donald Trump,51681
4897,GA13139,100.0,Hillary Clinton,16153
4898,OH39069,100.0,Donald Trump,9136
4899,OH39069,100.0,Hillary Clinton,3690
4900,GA13133,100.0,Donald Trump,5488
4901,GA13133,100.0,Hillary Clinton,3194
4902,OH39067,100.0,Donald Trump,5021
4903,OH39067,100.0,Hillary Clinton,1663
4904,GA13131,100.0,Donald Trump,6047
4905,GA13131,100.0,Hillary Clinton,3005
4906,OH39065,100.0,Donald Trump,8541
4907,OH39065,100.0,Hillary Clinton,2870
4908,GA13137,100.0,Donald Trump,13184
4909,GA13137,100.0,Hillary Clinton,2483
4910,OH39063,100.0,Donald Trump,23777
4911,OH39063,100.0,Hillary Clinton,9419
4912,GA13135,100.0,Hillary Clinton,165063
4913,GA13135,100.0,Donald Trump,146463
4914,OH39061,100.0,Hillary Clinton,207587
4915,OH39061,100.0,Donald Trump,169972
4916,IN18145,100.0,Donald Trump,12718
4917,IN18145,100.0,Hillary Clinton,4247
4918,IN18147,100.0,Donald Trump,6572
4919,IN18147,100.0,Hillary Clinton,2861
4920,IN18141,100.0,Hillary Clinton,52247
4921,IN18141,100.0,Donald Trump,52019
4922,IN18143,100.0,Donald Trump,6074
4923,IN18143,100.0,Hillary Clinton,2642
4924,TN47029,100.0,Donald Trump,9791
4925,TN47029,100.0,Hillary Clinton,1980
4926,TX48487,100.0,Donald Trump,3166
4927,TX48487,100.0,Hillary Clinton,807
4928,IN18149,100.0,Donald Trump,6367
4929,IN18149,100.0,Hillary Clinton,2489
4930,MI26085,100.0,Donald Trump,3159
4931,MI26085,100.0,Hillary Clinton,1939
4932,MI26087,100.0,Donald Trump,30037
4933,MI26087,100.0,Hillary Clinton,12734
4934,TX48299,100.0,Donald Trump,8283
4935,TX48299,100.0,Hillary Clinton,1825
4936,MI26081,100.0,Donald Trump,147959
4937,MI26081,100.0,Hillary Clinton,138567
4938,MI26083,100.0,Donald Trump,814
4939,MI26083,100.0,Hillary Clinton,527
4940,TX48293,100.0,Donald Trump,5747
4941,TX48293,100.0,Hillary Clinton,1748
4942,VA51770,100.0,Hillary Clinton,23403
4943,VA51770,100.0,Donald Trump,16045
4944,TX48291,100.0,Donald Trump,18856
4945,TX48291,100.0,Hillary Clinton,4851
4946,MI26089,100.0,Donald Trump,7239
4947,MI26089,100.0,Hillary Clinton,6774
4948,TX48297,100.0,Donald Trump,3450
4949,TX48297,100.0,Hillary Clinton,739
4950,TX48295,100.0,Donald Trump,1159
4951,TX48295,100.0,Hillary Clinton,135
4952,IN18097,100.0,Hillary Clinton,212676
4953,IN18097,100.0,Donald Trump,130228
4954,IN18095,100.0,Donald Trump,32376
4955,IN18095,100.0,Hillary Clinton,18595
4956,IN18093,100.0,Donald Trump,14034
4957,IN18093,100.0,Hillary Clinton,4210
4958,GA13229,100.0,Donald Trump,6301
4959,GA13229,100.0,Hillary Clinton,903
4960,IN18091,100.0,Donald Trump,22678
4961,IN18091,100.0,Hillary Clinton,19795
4962,GA13227,100.0,Donald Trump,11651
4963,GA13227,100.0,Hillary Clinton,1977
4964,MS28071,100.0,Donald Trump,10872
4965,MS28071,100.0,Hillary Clinton,7968
4966,GA13225,100.0,Donald Trump,5405
4967,GA13225,100.0,Hillary Clinton,5083
4968,MS28073,100.0,Donald Trump,18493
4969,MS28073,100.0,Hillary Clinton,5044
4970,GA13223,100.0,Donald Trump,44646
4971,GA13223,100.0,Hillary Clinton,18004
4972,MS28075,100.0,Donald Trump,17574
4973,MS28075,100.0,Hillary Clinton,10910
4974,GA13221,100.0,Donald Trump,4622
4975,GA13221,100.0,Hillary Clinton,1829
4976,IN18099,100.0,Donald Trump,12286
4977,IN18099,100.0,Hillary Clinton,4798
4978,GA13047,100.0,Donald Trump,20860
4979,GA13047,100.0,Hillary Clinton,4769
4980,TN47027,100.0,Donald Trump,2140
4981,TN47027,100.0,Hillary Clinton,707
4982,GA13045,100.0,Donald Trump,29983
4983,GA13045,100.0,Hillary Clinton,12422
4984,NM35009,100.0,Donald Trump,7560
4985,NM35009,100.0,Hillary Clinton,2776
4986,GA13043,100.0,Donald Trump,2661
4987,GA13043,100.0,Hillary Clinton,1023
4988,TN47023,100.0,Donald Trump,3827
4989,TN47023,100.0,Hillary Clinton,902
4990,TN47021,100.0,Donald Trump,11295
4991,TN47021,100.0,Hillary Clinton,3877
4992,NM35003,100.0,Donald Trump,1453
4993,NM35003,100.0,Hillary Clinton,426
4994,NM35001,100.0,Hillary Clinton,141960
4995,NM35001,100.0,Donald Trump,93874
4996,NM35006,100.0,Hillary Clinton,3721
4997,NM35006,100.0,Donald Trump,3179
4998,NM35007,100.0,Donald Trump,2569
4999,NM35007,100.0,Hillary Clinton,2118
5000,GA13049,100.0,Donald Trump,2950
5001,GA13049,100.0,Hillary Clinton,1004
5002,NM35005,100.0,Donald Trump,12869
5003,NM35005,100.0,Hillary Clinton,5530
5004,MT30085,100.0,Donald Trump,1722
5005,MT30085,100.0,Hillary Clinton,1504
5006,NE31087,100.0,Donald Trump,1216
5007,NE31087,100.0,Hillary Clinton,158
5008,MT30087,100.0,Donald Trump,2211
5009,MT30087,100.0,Hillary Clinton,969
5010,NE31085,100.0,Donald Trump,471
5011,NE31085,100.0,Hillary Clinton,30
5012,MT30081,100.0,Donald Trump,14673
5013,MT30081,100.0,Hillary Clinton,6166
5014,NE31083,100.0,Donald Trump,1302
5015,NE31083,100.0,Hillary Clinton,219
5016,MT30083,100.0,Donald Trump,3885
5017,MT30083,100.0,Hillary Clinton,669
5018,NE31081,100.0,Donald Trump,3763
5019,NE31081,100.0,Hillary Clinton,873
5020,MT30089,100.0,Donald Trump,4268
5021,MT30089,100.0,Hillary Clinton,1211
5022,NE31089,100.0,Donald Trump,4275
5023,NE31089,100.0,Hillary Clinton,522
5024,ID16045,100.0,Donald Trump,5980
5025,ID16045,100.0,Hillary Clinton,1229
5026,TX48187,100.0,Donald Trump,36495
5027,TX48187,100.0,Hillary Clinton,18308
5028,ID16047,100.0,Donald Trump,3743
5029,ID16047,100.0,Hillary Clinton,930
5030,TX48185,100.0,Donald Trump,7065
5031,TX48185,100.0,Hillary Clinton,2194
5032,ID16041,100.0,Donald Trump,3901
5033,ID16041,100.0,Hillary Clinton,385
5034,TX48183,100.0,Donald Trump,28693
5035,TX48183,100.0,Hillary Clinton,11623
5036,CO08069,100.0,Hillary Clinton,92170
5037,CO08069,100.0,Donald Trump,82624
5038,TX48181,100.0,Donald Trump,35274
5039,TX48181,100.0,Hillary Clinton,10276
5040,CO08067,100.0,Hillary Clinton,15300
5041,CO08067,100.0,Donald Trump,12471
5042,CO08065,100.0,Hillary Clinton,1600
5043,CO08065,100.0,Donald Trump,1264
5044,CO08063,100.0,Donald Trump,2894
5045,CO08063,100.0,Hillary Clinton,526
5046,CO08061,100.0,Donald Trump,726
5047,CO08061,100.0,Hillary Clinton,91
5048,TX48189,100.0,Donald Trump,6347
5049,TX48189,100.0,Hillary Clinton,2090
5050,KY21125,100.0,Donald Trump,20592
5051,KY21125,100.0,Hillary Clinton,3440
5052,KY21127,100.0,Donald Trump,4816
5053,KY21127,100.0,Hillary Clinton,1045
5054,KY21121,100.0,Donald Trump,9885
5055,KY21121,100.0,Hillary Clinton,1761
5056,KY21123,100.0,Donald Trump,4799
5057,KY21123,100.0,Hillary Clinton,1278
5058,ID16035,100.0,Donald Trump,2852
5059,ID16035,100.0,Hillary Clinton,704
5060,ND38059,100.0,Donald Trump,11319
5061,ND38059,100.0,Hillary Clinton,3077
5062,KY21129,100.0,Donald Trump,2151
5063,KY21129,100.0,Hillary Clinton,444
5064,PA42079,100.0,Donald Trump,77508
5065,PA42079,100.0,Hillary Clinton,51454
5066,ND38055,100.0,Donald Trump,3827
5067,ND38055,100.0,Hillary Clinton,1070
5068,TN47111,100.0,Donald Trump,6260
5069,TN47111,100.0,Hillary Clinton,1071
5070,TN47117,100.0,Donald Trump,8167
5071,TN47117,100.0,Hillary Clinton,2848
5072,TN47115,100.0,Donald Trump,7680
5073,TN47115,100.0,Hillary Clinton,2829
5074,TN47119,100.0,Donald Trump,23781
5075,TN47119,100.0,Hillary Clinton,10026
5076,PA42075,100.0,Donald Trump,38804
5077,PA42075,100.0,Hillary Clinton,17860
5078,IA19025,100.0,Donald Trump,3466
5079,IA19025,100.0,Hillary Clinton,1396
5080,NE31173,100.0,Donald Trump,1013
5081,NE31173,100.0,Hillary Clinton,911
5082,IA19027,100.0,Donald Trump,6627
5083,IA19027,100.0,Hillary Clinton,3305
5084,NE31171,100.0,Donald Trump,344
5085,NE31171,100.0,Hillary Clinton,30
5086,IA19021,100.0,Donald Trump,4895
5087,IA19021,100.0,Hillary Clinton,2851
5088,ID16043,100.0,Donald Trump,4091
5089,ID16043,100.0,Hillary Clinton,651
5090,IA19023,100.0,Donald Trump,4918
5091,IA19023,100.0,Hillary Clinton,2163
5092,NE31175,100.0,Donald Trump,1770
5093,NE31175,100.0,Hillary Clinton,337
5094,NY36021,100.0,Hillary Clinton,13123
5095,NY36021,100.0,Donald Trump,12756
5096,PA42073,100.0,Donald Trump,25323
5097,PA42073,100.0,Hillary Clinton,13933
5098,NY36023,100.0,Donald Trump,9207
5099,NY36023,100.0,Hillary Clinton,7976
5100,NE31179,100.0,Donald Trump,2675
5101,NE31179,100.0,Hillary Clinton,828
5102,IA19029,100.0,Donald Trump,4755
5103,IA19029,100.0,Hillary Clinton,1946
5104,SC45029,100.0,Donald Trump,9083
5105,SC45029,100.0,Hillary Clinton,7616
5106,NY36027,100.0,Donald Trump,58163
5107,NY36027,100.0,Hillary Clinton,56874
5108,SD46085,100.0,Donald Trump,977
5109,SD46085,100.0,Hillary Clinton,369
5110,TX48073,100.0,Donald Trump,12896
5111,TX48073,100.0,Hillary Clinton,3466
5112,TX48071,100.0,Donald Trump,13278
5113,TX48071,100.0,Hillary Clinton,2939
5114,PA42071,100.0,Donald Trump,137145
5115,PA42071,100.0,Hillary Clinton,90066
5116,TX48075,100.0,Donald Trump,1802
5117,TX48075,100.0,Hillary Clinton,253
5118,WY56045,100.0,Donald Trump,2898
5119,WY56045,100.0,Hillary Clinton,294
5120,TX48079,100.0,Donald Trump,679
5121,TX48079,100.0,Hillary Clinton,190
5122,WY56041,100.0,Donald Trump,6154
5123,WY56041,100.0,Hillary Clinton,1202
5124,WY56043,100.0,Donald Trump,2911
5125,WY56043,100.0,Hillary Clinton,532
5126,ARAR,100.0,Donald Trump,677904
5127,ARAR,100.0,Hillary Clinton,378729
5128,SD46065,100.0,Donald Trump,5174
5129,SD46065,100.0,Hillary Clinton,2449
5130,SD46067,100.0,Donald Trump,2517
5131,SD46067,100.0,Hillary Clinton,692
5132,SD46061,100.0,Donald Trump,1497
5133,SD46061,100.0,Hillary Clinton,424
5134,SD46063,100.0,Donald Trump,694
5135,SD46063,100.0,Hillary Clinton,38
5136,ID16049,100.0,Donald Trump,6441
5137,ID16049,100.0,Hillary Clinton,1196
5138,SD46069,100.0,Donald Trump,543
5139,SD46069,100.0,Hillary Clinton,125
5140,IL17159,100.0,Donald Trump,5736
5141,IL17159,100.0,Hillary Clinton,1579
5142,IL17151,100.0,Donald Trump,1678
5143,IL17151,100.0,Hillary Clinton,374
5144,IL17153,100.0,Donald Trump,1583
5145,IL17153,100.0,Hillary Clinton,817
5146,IL17155,100.0,Donald Trump,1762
5147,IL17155,100.0,Hillary Clinton,1143
5148,IL17157,100.0,Donald Trump,9992
5149,IL17157,100.0,Hillary Clinton,3421
5150,OHOH,100.0,Donald Trump,2771984
5151,OHOH,100.0,Hillary Clinton,2317001
5152,GA13015,100.0,Donald Trump,29879
5153,GA13015,100.0,Hillary Clinton,8204
5154,NC37033,100.0,Donald Trump,5758
5155,NC37033,100.0,Hillary Clinton,4549
5156,NC37031,100.0,Donald Trump,26228
5157,NC37031,100.0,Hillary Clinton,9806
5158,NC37037,100.0,Hillary Clinton,20953
5159,NC37037,100.0,Donald Trump,17012
5160,NC37035,100.0,Donald Trump,48062
5161,NC37035,100.0,Hillary Clinton,21050
5162,OK40097,100.0,Donald Trump,11550
5163,OK40097,100.0,Hillary Clinton,3423
5164,OK40095,100.0,Donald Trump,4202
5165,OK40095,100.0,Hillary Clinton,1095
5166,CA06009,100.0,Donald Trump,13072
5167,CA06009,100.0,Hillary Clinton,7738
5168,OH39143,100.0,Donald Trump,16045
5169,OH39143,100.0,Hillary Clinton,9733
5170,OK40091,100.0,Donald Trump,5501
5171,OK40091,100.0,Hillary Clinton,2122
5172,CA06005,100.0,Donald Trump,10239
5173,CA06005,100.0,Hillary Clinton,5904
5174,TX48425,100.0,Donald Trump,3206
5175,TX48425,100.0,Hillary Clinton,540
5176,CA06007,100.0,Donald Trump,42193
5177,CA06007,100.0,Hillary Clinton,38676
5178,CA06001,100.0,Hillary Clinton,486351
5179,CA06001,100.0,Donald Trump,91189
5180,NJ34019,100.0,Donald Trump,38565
5181,NJ34019,100.0,Hillary Clinton,28797
5182,CA06003,100.0,Hillary Clinton,318
5183,CA06003,100.0,Donald Trump,211
5184,OK40099,100.0,Donald Trump,4173
5185,OK40099,100.0,Hillary Clinton,1086
5186,FL12073,100.0,Hillary Clinton,91936
5187,FL12073,100.0,Donald Trump,53777
5188,FL12071,100.0,Donald Trump,191141
5189,FL12071,100.0,Hillary Clinton,124725
5190,FL12077,100.0,Donald Trump,2542
5191,FL12077,100.0,Hillary Clinton,651
5192,AL01109,100.0,Donald Trump,7681
5193,AL01109,100.0,Hillary Clinton,5039
5194,FL12075,100.0,Donald Trump,13758
5195,FL12075,100.0,Hillary Clinton,5091
5196,AL01105,100.0,Hillary Clinton,3823
5197,AL01105,100.0,Donald Trump,1403
5198,FL12079,100.0,Donald Trump,4849
5199,FL12079,100.0,Hillary Clinton,3526
5200,AL01107,100.0,Donald Trump,5454
5201,AL01107,100.0,Hillary Clinton,3972
5202,AL01101,100.0,Hillary Clinton,58669
5203,AL01101,100.0,Donald Trump,33928
5204,AL01103,100.0,Donald Trump,37392
5205,AL01103,100.0,Hillary Clinton,11216
5206,TX48241,100.0,Donald Trump,10578
5207,TX48241,100.0,Hillary Clinton,2582
5208,WA53045,94.44,Donald Trump,13539
5209,WA53045,94.44,Hillary Clinton,11872
5210,NC37147,100.0,Hillary Clinton,40967
5211,NC37147,100.0,Donald Trump,35191
5212,NJ34013,97.64,Hillary Clinton,231031
5213,NJ34013,97.64,Donald Trump,62059
5214,NC37145,100.0,Donald Trump,11116
5215,NC37145,100.0,Hillary Clinton,7772
5216,NC37143,100.0,Donald Trump,4143
5217,NC37143,100.0,Hillary Clinton,2291
5218,NC37141,100.0,Donald Trump,17317
5219,NC37141,100.0,Hillary Clinton,9086
5220,ND38079,100.0,Hillary Clinton,2097
5221,ND38079,100.0,Donald Trump,1210
5222,TN47173,100.0,Donald Trump,5024
5223,TN47173,100.0,Hillary Clinton,1010
5224,PA42099,100.0,Donald Trump,15613
5225,PA42099,100.0,Hillary Clinton,4630
5226,WA53049,100.0,Donald Trump,5338
5227,WA53049,100.0,Hillary Clinton,4597
5228,NC37149,100.0,Donald Trump,6738
5229,NC37149,100.0,Hillary Clinton,3715
5230,KS20089,100.0,Donald Trump,1204
5231,KS20089,100.0,Hillary Clinton,180
5232,KS20083,100.0,Donald Trump,845
5233,KS20083,100.0,Hillary Clinton,124
5234,KS20081,100.0,Donald Trump,1011
5235,KS20081,100.0,Hillary Clinton,228
5236,KS20087,100.0,Donald Trump,5112
5237,KS20087,100.0,Hillary Clinton,2483
5238,KS20085,100.0,Donald Trump,3888
5239,KS20085,100.0,Hillary Clinton,1489
5240,TX48243,100.0,Donald Trump,694
5241,TX48243,100.0,Hillary Clinton,422
5242,AL01039,100.0,Donald Trump,13222
5243,AL01039,100.0,Hillary Clinton,2379
5244,OK40147,100.0,Donald Trump,15810
5245,OK40147,100.0,Hillary Clinton,5047
5246,OK40141,100.0,Donald Trump,1944
5247,OK40141,100.0,Hillary Clinton,657
5248,FL12109,100.0,Donald Trump,88633
5249,FL12109,100.0,Hillary Clinton,43037
5250,OK40143,100.0,Donald Trump,143985
5251,OK40143,100.0,Hillary Clinton,87663
5252,FL12107,100.0,Donald Trump,21873
5253,FL12107,100.0,Hillary Clinton,9920
5254,AL01031,100.0,Donald Trump,15825
5255,AL01031,100.0,Hillary Clinton,4194
5256,FL12105,100.0,Donald Trump,157216
5257,FL12105,100.0,Hillary Clinton,117182
5258,AL01033,100.0,Donald Trump,16718
5259,AL01033,100.0,Hillary Clinton,7296
5260,FL12103,100.0,Donald Trump,238746
5261,FL12103,100.0,Hillary Clinton,233327
5262,AL01035,100.0,Donald Trump,3413
5263,AL01035,100.0,Hillary Clinton,3069
5264,FL12101,100.0,Donald Trump,141943
5265,FL12101,100.0,Hillary Clinton,89998
5266,AL01037,100.0,Donald Trump,3376
5267,AL01037,100.0,Hillary Clinton,1780
5268,TX48453,100.0,Hillary Clinton,306475
5269,TX48453,100.0,Donald Trump,126750
5270,KS20179,100.0,Donald Trump,1186
5271,KS20179,100.0,Hillary Clinton,126
5272,KS20177,100.0,Donald Trump,35349
5273,KS20177,100.0,Hillary Clinton,33270
5274,KS20175,100.0,Donald Trump,3025
5275,KS20175,100.0,Hillary Clinton,1491
5276,KS20173,100.0,Donald Trump,101319
5277,KS20173,100.0,Hillary Clinton,66716
5278,KS20171,100.0,Donald Trump,1832
5279,KS20171,100.0,Hillary Clinton,232
5280,AR05121,100.0,Donald Trump,4508
5281,AR05121,100.0,Hillary Clinton,1425
5282,AR05123,100.0,Hillary Clinton,4031
5283,AR05123,100.0,Donald Trump,3195
5284,AR05125,100.0,Donald Trump,35852
5285,AR05125,100.0,Hillary Clinton,13247
5286,AR05127,100.0,Donald Trump,2378
5287,AR05127,100.0,Hillary Clinton,507
5288,AR05129,100.0,Donald Trump,2955
5289,AR05129,100.0,Hillary Clinton,601
5290,HI15007,100.0,Hillary Clinton,16456
5291,HI15007,100.0,Donald Trump,7574
5292,HI15003,100.0,Hillary Clinton,175634
5293,HI15003,100.0,Donald Trump,90296
5294,HI15001,100.0,Hillary Clinton,41258
5295,HI15001,100.0,Donald Trump,17500
5296,TX48245,100.0,Donald Trump,42828
5297,TX48245,100.0,Hillary Clinton,42404
5298,TX48319,100.0,Donald Trump,1656
5299,TX48319,100.0,Hillary Clinton,353
5300,HI15009,100.0,Hillary Clinton,33479
5301,HI15009,100.0,Donald Trump,13445
5302,OR41049,100.0,Donald Trump,2698
5303,OR41049,100.0,Hillary Clinton,1004
5304,TN47113,100.0,Donald Trump,21321
5305,TN47113,100.0,Hillary Clinton,15438
5306,OR41045,100.0,Donald Trump,7141
5307,OR41045,100.0,Hillary Clinton,2213
5308,VA51550,100.0,Donald Trump,53988
5309,VA51550,100.0,Hillary Clinton,52554
5310,OR41047,100.0,Donald Trump,54336
5311,OR41047,100.0,Hillary Clinton,48803
5312,OR41041,100.0,Hillary Clinton,12300
5313,OR41041,100.0,Donald Trump,9901
5314,OR41043,100.0,Donald Trump,32683
5315,OR41043,100.0,Hillary Clinton,17456
5316,MO29047,100.0,Donald Trump,57328
5317,MO29047,100.0,Hillary Clinton,45182
5318,MO29045,100.0,Donald Trump,2458
5319,MO29045,100.0,Hillary Clinton,724
5320,MO29043,100.0,Donald Trump,30941
5321,MO29043,100.0,Hillary Clinton,8505
5322,MO29041,100.0,Donald Trump,2948
5323,MO29041,100.0,Hillary Clinton,888
5324,WI55029,100.0,Donald Trump,8584
5325,WI55029,100.0,Hillary Clinton,8026
5326,MO29049,100.0,Donald Trump,7058
5327,MO29049,100.0,Hillary Clinton,2572
5328,AR05059,100.0,Donald Trump,8153
5329,AR05059,100.0,Hillary Clinton,3137
5330,TX48247,100.0,Hillary Clinton,1635
5331,TX48247,100.0,Donald Trump,430
5332,AR05055,100.0,Donald Trump,10698
5333,AR05055,100.0,Hillary Clinton,3056
5334,AR05057,100.0,Donald Trump,4391
5335,AR05057,100.0,Hillary Clinton,2371
5336,AR05051,100.0,Donald Trump,26053
5337,AR05051,100.0,Hillary Clinton,12283
5338,AR05053,100.0,Donald Trump,5160
5339,AR05053,100.0,Hillary Clinton,1407
5340,WV54039,100.0,Donald Trump,43464
5341,WV54039,100.0,Hillary Clinton,27985
5342,WV54037,100.0,Donald Trump,13144
5343,WV54037,100.0,Hillary Clinton,9458
5344,WV54035,100.0,Donald Trump,8959
5345,WV54035,100.0,Hillary Clinton,2648
5346,WV54033,100.0,Donald Trump,18687
5347,WV54033,100.0,Hillary Clinton,7675
5348,WV54031,100.0,Donald Trump,4544
5349,WV54031,100.0,Hillary Clinton,1249
5350,MO29223,100.0,Donald Trump,4640
5351,MO29223,100.0,Hillary Clinton,946
5352,MO29221,100.0,Donald Trump,7047
5353,MO29221,100.0,Hillary Clinton,1926
5354,MO29227,100.0,Donald Trump,808
5355,MO29227,100.0,Hillary Clinton,195
5356,MO29225,100.0,Donald Trump,12829
5357,MO29225,100.0,Hillary Clinton,3173
5358,WI55027,100.0,Donald Trump,26643
5359,WI55027,100.0,Hillary Clinton,13968
5360,MO29229,100.0,Donald Trump,6703
5361,MO29229,100.0,Hillary Clinton,1166
5362,SC45027,100.0,Hillary Clinton,7635
5363,SC45027,100.0,Donald Trump,7246
5364,VA51149,100.0,Donald Trump,9157
5365,VA51149,100.0,Hillary Clinton,6419
5366,VA51145,100.0,Donald Trump,11875
5367,VA51145,100.0,Hillary Clinton,4057
5368,AZ04023,100.0,Hillary Clinton,10684
5369,AZ04023,100.0,Donald Trump,3650
5370,VA51147,100.0,Hillary Clinton,4590
5371,VA51147,100.0,Donald Trump,4099
5372,AZ04021,100.0,Donald Trump,53857
5373,AZ04021,100.0,Hillary Clinton,35737
5374,VA51141,100.0,Donald Trump,6454
5375,VA51141,100.0,Hillary Clinton,1768
5376,AZ04027,100.0,Donald Trump,20586
5377,AZ04027,100.0,Hillary Clinton,18336
5378,VA51143,100.0,Donald Trump,21742
5379,VA51143,100.0,Hillary Clinton,9195
5380,AZ04025,100.0,Donald Trump,58862
5381,AZ04025,100.0,Hillary Clinton,29705
5382,GA13301,100.0,Hillary Clinton,1313
5383,GA13301,100.0,Donald Trump,991
5384,GA13303,100.0,Hillary Clinton,4187
5385,GA13303,100.0,Donald Trump,4138
5386,WI55089,100.0,Donald Trump,30458
5387,WI55089,100.0,Hillary Clinton,20167
5388,GA13305,100.0,Donald Trump,8147
5389,GA13305,100.0,Hillary Clinton,2039
5390,GA13307,100.0,Donald Trump,630
5391,GA13307,100.0,Hillary Clinton,471
5392,WI55085,100.0,Donald Trump,11677
5393,WI55085,100.0,Hillary Clinton,8103
5394,GA13309,100.0,Donald Trump,1421
5395,GA13309,100.0,Hillary Clinton,646
5396,WI55087,100.0,Donald Trump,49884
5397,WI55087,100.0,Hillary Clinton,38087
5398,SC45023,100.0,Donald Trump,7272
5399,SC45023,100.0,Hillary Clinton,6582
5400,WI55081,100.0,Donald Trump,11442
5401,WI55081,100.0,Hillary Clinton,7047
5402,MO29219,100.0,Donald Trump,11109
5403,MO29219,100.0,Hillary Clinton,3915
5404,WI55083,100.0,Donald Trump,13255
5405,WI55083,100.0,Hillary Clinton,5886
5406,UT49051,100.0,Donald Trump,6115
5407,UT49051,100.0,Hillary Clinton,3063
5408,DC11001,100.0,Hillary Clinton,260223
5409,DC11001,100.0,Donald Trump,11553
5410,MN27013,100.0,Donald Trump,15667
5411,MN27013,100.0,Hillary Clinton,14428
5412,MN27015,100.0,Donald Trump,8708
5413,MN27015,100.0,Hillary Clinton,3763
5414,WA53009,83.33,Donald Trump,15685
5415,WA53009,83.33,Hillary Clinton,15154
5416,MN27017,100.0,Hillary Clinton,8460
5417,MN27017,100.0,Donald Trump,8160
5418,WA53007,80.95,Donald Trump,15070
5419,WA53007,80.95,Hillary Clinton,10770
5420,MN27019,100.0,Donald Trump,29057
5421,MN27019,100.0,Hillary Clinton,21508
5422,WA53005,94.0,Donald Trump,45594
5423,WA53005,94.0,Hillary Clinton,25173
5424,WA53003,85.71,Donald Trump,5712
5425,WA53003,85.71,Hillary Clinton,3118
5426,WA53001,66.67,Donald Trump,2740
5427,WA53001,66.67,Hillary Clinton,1118
5428,MI26053,100.0,Donald Trump,4019
5429,MI26053,100.0,Hillary Clinton,2925
5430,WI55067,100.0,Donald Trump,6436
5431,WI55067,100.0,Hillary Clinton,3260
5432,GA13129,100.0,Donald Trump,15171
5433,GA13129,100.0,Hillary Clinton,3176
5434,OH39019,100.0,Donald Trump,9067
5435,OH39019,100.0,Hillary Clinton,3124
5436,SD46081,100.0,Donald Trump,7411
5437,SD46081,100.0,Hillary Clinton,3356
5438,WI55063,100.0,Hillary Clinton,32402
5439,WI55063,100.0,Donald Trump,26384
5440,WI55061,100.0,Donald Trump,6616
